#,Listing ID,Listing Class,Street Number,Street Name,Municipality,Community,List Price,Sold Price,Type,Style,Bed Room,Extra Space,Wash Room,Family Room,Kitchen,Garage Type,A/C,Heat Type,Contract Date,Sold Date,List Brokerage
379,W5719829,Sld,14,Northumber,Brampton,Westgate,1199900,1210000,Detached,2-Storey,4,1,3,Y,1,Double Car,Cen,Gas,2022-08-04,2022-08-06,RE/MAX REAL
380,W5726147,Sld,6,Rocky Moun,Brampton,Sandringham,1224800,1120000,Detached,2-Storey,4,1,3,Y,1,Double Car,Cen,Gas,2022-08-09,2022-09-26,RE/MAX REAL
381,W5728507,Sld,14,Margate,Brampton,Central Park,1229500,1180000,Detached,2-Storey,5,1,3,Y,1,Double Car,Cen,Gas,2022-08-11,2022-09-17,RE/MAX REAL
382,W5730944,Sld,147,Stoneylake,Brampton,Madoc,1249000,1290000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2022-08-12,2022-08-15,RE/MAX GOLD
383,W5756154,Sld,100,Octillo,Brampton,Sandringham,1249000,1210000,Detached,2-Storey,4,0,4,Y,1,Double Car,Cen,Gas,2022-09-08,2022-09-15,RE/MAX REAL
384,W5713308,Sld,10,Sunnybrook,Brampton,Fletcher's Creek,1249900,1250000,Detached,2-Storey,4,0,3,Y,1,Double Car,Cen,Gas,2022-07-28,2022-08-08,RE/MAX REAL
385,W5721925,Sld,29,Eatonville,Brampton,Northwest,1249900,1160000,Detached,2-Storey,4,1,4,Y,1,Double Car,Cen,Gas,2022-08-05,2022-08-19,RE/MAX REAL
386,W5721402,Sld,14,Conklin,Brampton,Fletcher's Creek,1249999,1250000,Detached,2-Storey,4,1,4,Y,1,Double Car,Cen,Gas,2022-08-04,2022-08-14,ROYAL LEPAG
387,W5722673,Sld,53,Dells,Brampton,Fletcher's Creek,1275000,1275000,Detached,2-Storey,4,1,6,Y,1,Double Car,Cen,Gas,2022-08-05,2022-08-09,SHAHID KHAW
388,W5730565,Sld,39,Dovergreen,Brampton,Fletcher's Creek,1275000,1200000,Detached,Bungalow,4,2,4,Y,1,Double Car,Cen,Gas,2022-08-12,2022-09-28,INTERCITY
389,W5690417,Sld,13,Keeleview,Brampton,Sandringham,1285000,1385000,Detached,2-Storey,4,0,4,Y,1,Double Car,Cen,Gas,2022-07-08,2022-07-13,RE/MAX REAL
390,W5681961,Sld,22,Bluewater,Brampton,Fletcher's Creek,1288880,1250000,Detached,2-Storey,4,0,4,Y,1,Double Car,Cen,Gas,2022-07-02,2022-07-05,RE/MAX PREM
391,W5714165,Sld,58,Mainard,Brampton,Sandringham,1289000,1230000,Detached,2-Storey,4,0,3,Y,1,Double Car,Cen,Gas,2022-07-29,2022-09-01,SAVE MAX SU
392,W5705625,Sld,53,Sir Jacobs,Brampton,Fletcher's Creek,1289900,1265000,Detached,2-Storey,4,1,4,Y,1,Double Car,Cen,Gas,2022-07-21,2022-08-04,RE/MAX REAL
393,W5723047,Sld,29,Salonica,Brampton,Fletcher's Creek,1289999,1256000,Detached,2-Storey,4,1,4,Y,1,Double Car,Cen,Gas,2022-08-06,2022-08-07,SAVE MAX AC
394,W5729769,Sld,10,Mint Leaf,Brampton,Sandringham,1295900,1200000,Detached,2-Storey,4,1,4,Y,1,Double Car,Cen,Gas,2022-08-10,2022-08-16,RE/MAX GOLD
395,W5737472,Sld,422,Sunny Mead,Brampton,Sandringham,1298900,1350000,Detached,2-Storey,4,3,5,Y,1,Double Car,Cen,Gas,2022-08-19,2022-08-26,RE/MAX GOLD
396,W5693159,Sld,16,Serences,Brampton,Sandringham,1299000,1266525,Detached,2-Storey,4,2,4,N,1,Double Car,Cen,Gas,2022-07-11,2022-07-11,RE/MAX REAL
397,W5722213,Sld,33,Baybrook,Brampton,Snelgrove,1299000,1200000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2022-08-04,2022-08-07,HOMELIFE/MI
398,W5722842,Sld,50,Tanager,Brampton,Heart Lake,1299900,1280000,Detached,Backsplit,4,1,3,Y,1,Double Car,Cen,Gas,2022-08-04,2022-08-10,RE/MAX CHAM
399,W5723079,Sld,14,Narcissus,Brampton,Northwest,1299900,1190000,Detached,2-Storey,4,2,4,N,1,Double Car,Cen,Gas,2022-08-06,2022-09-13,RE/MAX REAL
400,W5725189,Sld,106,Muirland,Brampton,Northwood,1299900,1290000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2022-08-08,2022-08-12,SAVE MAX AC
401,W5739986,Sld,65,Vintage,Brampton,Fletcher's Creek,1299900,1255000,Detached,2-Storey,4,3,4,Y,1,Double Car,Cen,Gas,2022-08-22,2022-09-01,ROYAL LEPAG
402,W5673011,Sld,29,Sandway,Brampton,Fletcher's Creek,1299999,1230000,Detached,2-Storey,4,0,3,Y,1,Double Car,Cen,Gas,2022-06-23,2022-08-13,RE/MAX REAL
403,W5713720,Sld,11,Sir David,Brampton,Fletcher's Creek,1300000,1298000,Detached,2-Storey,4,0,4,Y,1,Double Car,Cen,Gas,2022-07-28,2022-07-31,KELLER WILL
404,W5717909,Sld,57,Marbleseed,Brampton,Sandringham,1329900,1255000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2022-08-02,2022-08-05,RE/MAX GOLD
405,W5744980,Sld,12,Elsinore,Brampton,Fletcher's Creek,1339000,1280000,Detached,2-Storey,4,0,4,Y,1,Double Car,Cen,Gas,2022-08-26,2022-08-31,REALTY
406,W5706184,Sld,20,Hedgeline,Brampton,Fletcher's Creek,1345800,1301121,Detached,2-Storey,4,0,4,Y,1,Double Car,Cen,Gas,2022-07-21,2022-07-23,RE/MAX REAL
407,W5765970,Sld,146,George Rob,Brampton,Credit Valley,1349000,1220000,Detached,2-Storey,3,1,4,N,1,Double Car,Cen,Gas,2022-09-16,2022-09-22,HOMELIFE WO
408,W5924973,Sld,22,Delmonico,Brampton,Vales of Caclemore,1399900,1300000,Detached,2-Storey,4,0,3,Y,1,Double Car,Cen,Gas,2023-02-22,2023-03-02,RE/MAX REAL
409,W5958627,Sld,8,Gamson,Brampton,Sandringham,1399900,1420000,Detached,2-Storey,4,2,5,Y,1,Double Car,Cen,Gas,2023-03-10,2023-03-21,RE/MAX CHAM
410,W5898313,Sld,4,Abercrombi,N Brampton,Brampton W,1399999,1402000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2023-02-07,2023-02-19,RE/MAX REAL
411,W5949393,Sld,101,Heslop,Brampton,Sandringham,1399999,1521000,Detached,2-Storey,4,0,5,Y,2,Double Car,Cen,Gas,2023-03-06,2023-03-06,RE/MAX GOLD
412,W5870806,Sld,22,Red Ash,Brampton,Northwood,1400000,1378000,Detached,2-Storey,5,1,3,Y,1,Double Car,Cen,Gas,2023-01-16,2023-01-22,CENTURY
413,W5921715,Sld,9,Silver Wil,Brampton,Sandringham,1400000,1380000,Detached,2-Storey,4,2,5,Y,1,Double Car,Cen,Gas,2023-02-21,2023-03-03,CENTURY 21
414,W5880296,Sld,134,Benhurst,Brampton,Northwest,1449000,1402000,Detached,2-Storey,4,2,5,Y,1,Double Car,Cen,Gas,2023-01-25,2023-01-27,HOMELIFE/MI
415,W5947411,Sld,14,Silver Wil,Brampton,Sandringham,1449000,1420000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2023-03-06,2023-03-13,RE/MAX REAL
416,W5989909,Sld,65,Emerald Co,Brampton,Northwest,1449000,1365000,Detached,2-Storey,4,1,4,N,1,Double Car,Cen,Gas,2023-03-22,2023-03-31,CENTURY 21
417,W5990095,Sld,36,Hillson,Brampton,Vales of Caclemore,1449000,1555999,Detached,2-Storey,5,1,5,Y,1,Double Car,Cen,Gas,2023-03-27,2023-03-31,RENTON REAL
418,W5855577,Sld,12,Ripple,Brampton,Sandringham,1449900,1410000,Detached,2-Storey,4,0,5,Y,1,Double Car,Cen,Gas,2022-12-22,2023-01-09,RE/MAX REAL
419,W5881745,Sld,46,Leadenhall,Brampton,Northwest,1449900,1365000,Detached,2-Storey,5,4,4,Y,1,Double Car,Cen,Gas,2023-01-27,2023-02-11,"EXP REALTY,"
420,W5907493,Sld,14,Oswald,Brampton,Brampton E,1449900,1380000,Detached,2-Storey,4,2,5,Y,1,Double Car,Cen,Gas,2023-02-13,2023-02-15,RE/MAX GOLD
421,W5950845,Sld,18,Berryfield,Brampton,Sandringham,1469999,1440000,Detached,2-Storey,4,2,5,Y,1,Double Car,Cen,Gas,2023-03-06,2023-03-23,HOMELIFE/MI
422,W5926551,Sld,3,Egerton,Brampton,Sandringham,1485000,1425000,Detached,2-Storey,4,1,5,Y,1,Double Car,Cen,Gas,2023-02-23,2023-03-09,RE/MAX GOLD
423,W5833022,Sld,42,Customline,Brampton,Fletcher's Creek,1489000,1400000,Detached,2-Storey,5,2,5,Y,1,Double Car,Cen,Gas,2022-11-21,2023-01-04,RE/MAX REAL
424,W5857061,Sld,10,Brock,Brampton,Vales of Caclemore,1489900,1380000,Detached,2-Storey,4,4,5,Y,1,Double Car,Cen,Gas,2022-12-27,2023-01-23,HOMELIFE SI
425,W5899455,Sld,23,Neopolitan,Brampton,Brampton W,1499700,1505000,Detached,2-Storey,4,0,4,Y,1,Double Car,Cen,Gas,2023-02-08,2023-02-09,ROYAL LEPAG
426,W5886487,Sld,58,Black Diam,Brampton,Credit Valley,1525000,1470000,Detached,2-Storey,4,1,5,Y,1,Double Car,Cen,Gas,2023-02-01,2023-02-03,RE/MAX REAL
427,W5844638,Sld,56,Russell Cr,Brampton,Sandringham,1549000,1460000,Detached,2-Storey,4,2,5,Y,1,Double Car,Cen,Gas,2022-12-06,2023-01-16,RE/MAX REAL
428,W5973139,Sld,52,Rangemore,N Brampton,Northwest,1549000,1490000,Detached,2-Storey,4,4,4,Y,1,Double Car,Cen,Gas,2023-03-17,2023-03-24,RE/MAX GOLD
429,W5870250,Sld,58,Dovehaven,Brampton,Brampton E,1549900,1505000,Detached,2-Storey,4,2,6,Y,2,Double Car,Cen,Gas,2023-01-14,2023-01-27,CENTURY
430,W5923521,Sld,18,Summitgree,Brampton,Sandringham,1549900,1515000,Detached,2-Storey,4,3,5,Y,1,Double Car,Cen,Gas,2023-02-21,2023-03-23,RE/MAX GOLD
431,W5830280,Sld,602,Queen Mary,Brampton,Northwest,1589000,1475000,Detached,2-Storey,4,3,7,Y,1,Double Car,Cen,Gas,2022-11-17,2023-01-06,HOMELIFE SU
432,W5882338,Sld,68,Perkins,Brampton,Northwest,1589000,1455000,Detached,2-Storey,4,3,5,Y,1,Double Car,Cen,Gas,2023-01-27,2023-03-09,SINGH BROTH
433,W5958841,Sld,8,Covebank,Brampton,Brampton E,1595000,1450000,Detached,2-Storey,4,1,4,Y,1,Double Car,Cen,Gas,2023-03-10,2023-03-20,ROYAL LEPAG
434,W5784034,Sld,32,Crown,Brampton,Vales of Caclemore,1599000,1500000,Detached,2-Storey,4,1,4,Y,1,Double Car,Cen,Gas,2022-10-03,2023-02-01,RE/MAX REAL
435,W5899421,Sld,47,Belleville,Brampton,Vales of Caclemore,1599000,1600000,Detached,2-Storey,5,4,4,Y,1,Double Car,Cen,Gas,2023-02-08,2023-03-07,RE/MAX REAL
436,W5922087,Sld,67,Saint Hube,Brampton,Vales of Caclemore,1599000,1550000,Detached,2-Storey,5,5,5,Y,1,Double Car,Cen,Gas,2023-02-21,2023-02-28,CENTURY
437,W5892345,Sld,43,Bering,Brampton,Toronto Go,1599900,1527500,Detached,2-Storey,4,4,4,Y,1,Double Car,Cen,Gas,2023-02-04,2023-03-03,RE/MAX REAL
438,W5952843,Sld,73,Bloomsbury,Brampton,Vales of Caclemore,1599990,1570000,Detached,2-Storey,4,2,5,Y,1,Double Car,Cen,Gas,2023-03-08,2023-03-14,RE/MAX WEST
439,W5882741,Sld,67,Nova Scoti,Brampton,Brampton W,1600000,1580000,Detached,Bungalow,3,2,3,Y,1,Double Car,Cen,Gas,2023-01-28,2023-01-30,ROYAL LEPAG
440,W5873625,Sld,301,Clockwork,Brampton,Brampton W,1648990,1605000,Detached,2-Storey,5,0,4,Y,1,Double Car,Cen,Gas,2023-01-18,2023-02-27,ROYAL LEPAG
441,W5923687,Sld,33,Imperial L,Brampton,Brampton E,1649000,1592000,Detached,2-Storey,4,1,5,Y,1,Double Car,Cen,Gas,2023-02-20,2023-02-28,HOMELIFE MA
442,W5884317,Sld,8,Louvain,Brampton,Vales of Caclemore,1649888,1575000,Detached,2-Storey,4,0,4,Y,1,Double Car,Cen,Gas,2023-01-31,2023-02-05,ROYAL LEPAG
443,W5873184,Sld,157,Bellchase,Brampton,Brampton E,1650000,1485000,Detached,2-Storey,4,1,4,Y,1,Double Car,Cen,Gas,2023-01-18,2023-02-25,KEY REALTY
444,W5968305,Sld,10,Yardley,Brampton,Credit Valley,1650000,1615000,Detached,2-Storey,4,0,0,Y,1,Double Car,Cen,Gas,2023-03-15,2023-03-24,SUTTON GROU
445,W5861295,Sld,192,Don Minake,Brampton,Brampton E,1669999,1575000,Detached,2-Storey,4,0,5,Y,1,Double Car,Cen,Gas,2023-01-05,2023-03-23,HOMELIFE MA
446,W5906741,Sld,14,Angelgate,Brampton,Credit Valley,1699000,1650000,Detached,2-Storey,5,0,4,Y,1,Double Car,Cen,Gas,2023-02-12,2023-03-01,IPRO REALTY
447,W5922189,Sld,8,Midmorning,Brampton,Credit Valley,1699000,1670000,Detached,2-Storey,4,2,5,Y,1,Double Car,Cen,Gas,2023-02-21,2023-03-24,COLDWELL BA
448,W5963413,Sld,86,Aylesbury,Brampton,Northwest,1699700,1625000,Detached,2 1/2 Storey,5,0,4,Y,1,Double Car,Cen,Gas,2023-03-13,2023-03-19,ROYAL LEPAG
449,W5919639,Sld,21,Scotchmere,Brampton,Brampton E,1699900,1565000,Detached,2-Storey,4,0,5,Y,1,Double Car,Cen,Gas,2023-02-18,2023-03-06,RE/MAX GOLD
450,W5960441,Sld,3,Eaglesprin,Brampton,Brampton E,1699900,1740000,Detached,2-Storey,4,0,5,Y,1,Double Car,Cen,Gas,2023-03-11,2023-03-13,RE/MAX GOLD
451,W5919725,Sld,173,Bellchase,Brampton,Brampton E,1749900,1650000,Detached,2-Storey,5,0,6,Y,1,Double Car,Cen,Gas,2023-02-18,2023-03-08,HOMELIFE SU
452,W5916677,Sld,5,Fann,Brampton,Northwest,1759000,1760000,Detached,2-Storey,4,3,5,Y,1,Double Car,Cen,Gas,2023-02-15,2023-03-29,SAVE MAX FI
453,W5843301,Sld,13,Quatro,Brampton,Brampton E,1779000,1568000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2022-12-04,2023-01-01,RE/MAX WEST
454,W5884471,Sld,73,Huntspoint,Brampton,Brampton E,1797000,1560000,Detached,2-Storey,4,0,4,Y,1,Double Car,Cen,Gas,2023-01-31,2023-02-14,CENTURY 21
455,W5773579,Sld,150,Leadership,Brampton,Credit Valley,1799000,1745000,Detached,2-Storey,4,1,5,Y,1,Double Car,Cen,Gas,2022-09-22,2023-03-21,"EXP REALTY,"
456,W5850806,Sld,42,Stillwell,Brampton,Sandringham,1799000,1675000,Detached,2-Storey,4,1,5,Y,1,Double Car,Cen,Gas,2022-12-14,2023-02-03,HOMELIFE MA
457,W5894443,Sld,5,Wainwright,Brampton,Northwest,1799000,1690000,Detached,3-Storey,5,0,5,Y,1,Double Car,Cen,Gas,2023-02-06,2023-03-29,ROYAL LEPAG
458,W5871159,Sld,26,Fanning,Brampton,Toronto Go,1799555,1630000,Detached,2-Storey,5,2,6,Y,1,Double Car,Cen,Gas,2023-01-16,2023-02-28,CENTURY 21
459,W5876755,Sld,22,Fanfare,Brampton,Brampton E,1799888,1700000,Detached,2-Storey,4,0,5,Y,1,Double Car,Cen,Gas,2023-01-21,2023-02-14,ROYAL LEPAG
460,W5993239,Sld,48,Bliss,Brampton,Brampton E,1799900,1825000,Detached,2-Storey,5,0,4,Y,1,Double Car,Cen,Gas,2023-03-27,2023-03-28,RE/MAX GOLD
461,W5854036,Sld,34,Fanning,Brampton,Toronto Go,1894900,1765000,Detached,2-Storey,4,2,6,Y,1,Double Car,Cen,Gas,2022-12-19,2023-01-08,HOMELIFE/MI
462,W5994941,Sld,24,Island,Brampton,Credit Valley,1899000,1900000,Detached,2-Storey,5,2,5,Y,1,Double Car,Cen,Gas,2023-03-28,2023-03-30,SUTTON GROU
463,W5844184,Sld,9191,Creditview,Brampton,Credit Valley,1900000,1685000,Detached,2-Storey,5,4,6,Y,1,Double Car,Cen,Gas,2022-12-05,2023-02-03,RE/MAX REAL
464,W5897699,Sld,30,Springwood,Brampton,Brampton E,2199000,2075000,Detached,2-Storey,5,5,7,Y,2,Double Car,Cen,Gas,2023-02-07,2023-03-01,HOMELINK RE
465,W5860306,Sld,41,Elbern Mar,Brampton,Credit Valley,2199900,2050000,Detached,2-Storey,4,1,5,Y,1,Double Car,Cen,Gas,2023-01-04,2023-01-10,RE/MAX REAL
466,W5873148,Sld,7,Pathway,Brampton,Credit Valley,2299000,2075000,Detached,2-Storey,4,3,7,Y,1,Double Car,Cen,Gas,2023-01-18,2023-03-10,CITY-PRO RE
467,W5877768,Sld,7,Squire Ell,Brampton,Toronto Go,2999900,2625000,Detached,2-Storey,5,0,6,Y,1,Double Car,Cen,Gas,2023-01-23,2023-01-31,RE/MAX GOLD
468,W5483511,Sld,9,Collingwoo,Brampton,Snelgrove,1299888,1675000,Detached,2-Storey,4,0,3,Y,1,Double Car,Cen,Gas,2022-01-28,2022-02-03,ROYAL LEPAG
469,W5465793,Sld,20,Meadow Gla,Brampton,Sandringham,1299900,1135000,Detached,2-Storey,4,0,3,Y,1,Double Car,Cen,Gas,2022-01-04,2022-01-05,HOMELIFE
470,W5471400,Sld,103,Sewells,Brampton,Fletcher's Creek,1299900,1488000,Detached,2-Storey,4,0,3,N,1,Double Car,Cen,Gas,2022-01-13,2022-01-19,RE/MAX WEST
471,W5478554,Sld,101,Stoneylake,Brampton,Madoc,1299900,1613000,Detached,2-Storey,4,0,3,Y,1,Double Car,Cen,Gas,2022-01-22,2022-01-25,RE/MAX REAL
472,W5482818,Sld,111,Woodvalley,Brampton,Fletcher's Creek,1299900,1575000,Detached,2-Storey,3,2,4,N,1,Double Car,Cen,Gas,2022-01-27,2022-01-31,RE/MAX REAL
473,W5502340,Sld,114,Fletchers,Brampton,Fletcher's Creek,1299900,1608000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2022-02-12,2022-02-22,GREENRLTY
474,W5502983,Sld,567,Edenbrook,Brampton,Northwest,1299900,1475000,Detached,2-Storey,4,0,3,Y,1,Double Car,Cen,Gas,2022-02-16,2022-03-04,REALTY EXEC
475,W5507001,Sld,60,Amboise,Brampton,Fletcher's Creek,1299900,1560000,Detached,2-Storey,3,2,4,Y,1,Double Car,Cen,Gas,2022-02-18,2022-02-20,SAVE MAX
476,W5515994,Sld,25,Red Clover,Brampton,Sandringham,1299900,1375000,Detached,2-Storey,3,1,4,Y,1,Double Car,Cen,Gas,2022-02-27,2022-03-10,RE/MAX REAL
477,W5548869,Sld,23,Napa Valle,Brampton,Fletcher's Creek,1299900,1433000,Detached,2-Storey,4,1,4,Y,1,Double Car,Cen,Gas,2022-03-24,2022-03-29,RE/MAX REAL
478,W5554609,Sld,6,Owlridge,Brampton,Credit Valley,1299900,1450000,Detached,2-Storey,4,0,3,Y,1,Double Car,Cen,Gas,2022-03-29,2022-03-30,RE/MAX HALL
479,W5551995,Sld,51,Chadwick,Brampton,Fletcher's Creek,1299990,1220000,Detached,2-Storey,4,0,3,Y,1,Double Car,Cen,Gas,2022-03-25,2022-03-28,ROYAL LEPAG
480,W5471526,Sld,9,Ventura,Brampton,Fletcher's Creek,1299999,1681000,Detached,2-Storey,5,2,5,Y,1,Double Car,Cen,Gas,2022-01-13,2022-01-14,HOMELIFE HE
481,W5489044,Sld,40,Barr,Brampton,Heart Lake,1299999,1410000,Detached,2-Storey,4,1,4,Y,1,Double Car,Cen,Gas,2022-02-02,2022-02-04,RE/MAX REAL
482,W5521155,Sld,114,Lockwood,Brampton,Brampton W,1299999,1470000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2022-03-03,2022-03-17,HOMELIFE/MI
483,W5532716,Sld,74,Thorntree,Brampton,Fletcher's Creek,1299999,1652500,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2022-03-10,2022-03-14,CITYSCAPE
484,W5550277,Sld,10,Narrow Val,Brampton,Sandringham,1299999,1355000,Detached,2-Storey,3,2,4,Y,1,Double Car,Cen,Gas,2022-03-25,2022-03-30,CENTURY 21
485,W5476762,Sld,27,Mackay,Brampton,Central Park,1300000,1400000,Detached,2-Storey,4,3,5,Y,1,Double Car,Cen,Gas,2022-01-19,2022-01-19,RE/MAX REAL
486,W5503438,Sld,14,Neptune,Brampton,Westgate,1300000,1450000,Detached,2-Storey,4,1,4,Y,1,Double Car,Cen,Gas,2022-02-16,2022-02-17,KELLER WILL
487,W5544650,Sld,58,Blackthorn,Brampton,Brampton N,1318520,1302518,Detached,Backsplit,3,1,2,Y,1,Double Car,Cen,Gas,2022-03-22,2022-03-23,RE/MAX REAL
488,W5523549,Sld,38,Panorama,Brampton,Northgate,1320221,1305000,Detached,Bungalow-Raised,3,2,2,N,1,Double Car,Cen,Gas,2022-03-04,2022-03-26,"EXP REALTY,"
489,W5504185,Sld,78,Larkspur,Brampton,Sandringham,1339000,1550000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2022-02-16,2022-02-17,HOMELIFE/MI
490,W5534216,Sld,25,Seclusion,Brampton,Sandringham,1349000,1555000,Detached,2-Storey,4,0,3,Y,1,Double Car,Cen,Gas,2022-03-12,2022-03-22,ROYAL LEPAG
491,W5548284,Sld,27,Poplar Pla,Brampton,Fletcher's Creek,1349900,1500000,Detached,2-Storey,4,0,4,Y,1,Double Car,Cen,Gas,2022-03-23,2022-03-27,"EXP REALTY,"
492,W5550983,Sld,28,Notman,Brampton,Fletcher's Creek,1349900,1325000,Detached,2-Storey,3,0,4,Y,1,Double Car,Cen,Gas,2022-03-25,2022-03-30,KELLER WILL
493,W5502570,Sld,11,Sandyside,Brampton,Fletcher's Creek,1350000,1445000,Detached,2-Storey,3,1,5,N,1,Double Car,Cen,Gas,2022-02-15,2022-02-23,HOMELIFE MA
494,W5462730,Sld,80,Princess V,Brampton,Brampton E,1388888,1655000,Detached,2-Storey,4,1,4,Y,1,Double Car,Cen,Gas,2022-01-02,2022-01-09,HOUSESIGMA
495,W5499359,Sld,38,Legacy,Brampton,Fletcher's Creek,1389000,1515000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2022-02-11,2022-02-14,REMAX SUPER
496,W5475788,Sld,30,Swansea Me,Brampton,Northwest,1399000,1655000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2022-01-19,2022-01-23,CENTURY 21
497,W5476410,Sld,63,Village La,Brampton,Bramalea,1399000,1650000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2022-01-20,2022-01-21,RE/MAX REAL
498,W5484368,Sld,49,Callandar,Brampton,Northwest,1399000,1700000,Detached,2-Storey,4,1,5,N,1,Double Car,Cen,Gas,2022-01-28,2022-01-29,MODERN SOLU
499,W5486694,Sld,20,Rockford R,Brampton,Fletcher's Creek,1399000,1430000,Detached,2-Storey,3,1,4,Y,1,Double Car,Cen,Gas,2022-02-01,2022-02-13,HOMELIFE/MI
500,W5497606,Sld,64,Circus,Brampton,Northwest,1399000,1720000,Detached,2-Storey,3,1,4,N,1,Double Car,Cen,Gas,2022-02-10,2022-02-10,MODERN SOLU
501,W5501128,Sld,31,Ringway,Brampton,Northwest,1399000,1550000,Detached,2-Storey,4,2,4,N,1,Double Car,Cen,Gas,2022-02-14,2022-03-01,INDEX REALT
502,W5504937,Sld,6,Humbolt,Brampton,Fletcher's Creek,1399000,1635000,Detached,2-Storey,4,1,4,N,1,Double Car,Cen,Gas,2022-02-17,2022-02-21,RE/MAX REAL
503,W5511264,Sld,72,Orchid,Brampton,Northwest,1399000,1672000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2022-02-23,2022-03-01,HOMELIFE/MI
504,W5512979,Sld,16,Rainforest,Brampton,Sandringham,1399000,1680000,Detached,2-Storey,5,1,6,N,2,Double Car,Cen,Gas,2022-02-24,2022-02-28,BLIMP HOMES
505,W5522209,Sld,57,Mount Mcki,Brampton,Sandringham,1399000,1630000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2022-03-03,2022-03-06,ROYAL STAR
506,W5668332,Sld,28,Fossil,Brampton,Brampton E,1199900,1620000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2022-06-21,2022-06-25,RE/MAX REAL
507,W5626511,Sld,89,Masters Gr,Brampton,Snelgrove,1199998,1200000,Detached,2-Storey,3,1,4,Y,1,Double Car,Cen,Gas,2022-05-20,2022-05-30,RE/MAX REAL
508,W5568398,Sld,22,Sunforest,Brampton,Heart Lake,1199999,1425000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2022-04-07,2022-04-14,CENTURY 21
509,W5635240,Sld,42,Prince,Brampton,Northwest,1249000,1160000,Detached,Bungalow-Raised,3,1,3,Y,1,Double Car,Cen,Gas,2022-05-27,2022-06-16,IPRO REALTY
510,W5669322,Sld,16,Bissell,Brampton,Snelgrove,1275300,1276000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2022-06-22,2022-06-30,RE/MAX REAL
511,W5642678,Sld,32,Amaranth,Brampton,Northwest,1279900,1240000,Detached,2-Storey,3,0,3,N,1,Double Car,Cen,Gas,2022-06-02,2022-06-08,RE/MAX REAL
512,W5643576,Sld,20,Sunley,Brampton,Fletcher's Creek,1289900,1235000,Detached,2-Storey,4,2,5,Y,1,Double Car,Cen,Gas,2022-06-01,2022-06-08,HOMELIFE/MI
513,W5556547,Sld,23,Cottongras,Brampton,Sandringham,1299000,1400000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2022-03-30,2022-04-18,RE/MAX REAL
514,W5557584,Sld,27,Creekwood,Brampton,Snelgrove,1299000,1350000,Detached,2-Storey,4,1,4,Y,1,Double Car,Cen,Gas,2022-03-30,2022-04-06,RE/MAX REAL
515,W5558635,Sld,23,Wallaby,Brampton,Sandringham,1299000,1475000,Detached,2-Storey,3,2,4,Y,1,Double Car,Cen,Gas,2022-03-31,2022-04-04,SAVE MAX SU
516,W5563986,Sld,18,Fenchurch,Brampton,Northwest,1299000,1450000,Detached,2-Storey,3,2,4,Y,1,Double Car,Cen,Gas,2022-04-05,2022-04-07,SAVE MAX SU
517,W5583341,Sld,5,Ramsey,Brampton,Fletcher's Creek,1299000,1460000,Detached,2-Storey,4,2,4,Y,1,Double Car,Cen,Gas,2022-04-20,2022-04-22,WORLD CLASS
518,W5585453,Sld,7,Dolly Vard,Brampton,Sandringham,1299000,1390000,Detached,2-Storey,4,1,5,Y,1,Double Car,Cen,Gas,2022-04-21,2022-05-01,ROYAL LEPAG
519,W5602457,Sld,9,Serences,Brampton,Sandringham,1299000,1275000,Detached,2-Storey,3,1,4,N,1,Double Car,Cen,Gas,2022-05-04,2022-05-19,ROYAL LEPAG
520,W5556268,Sld,6,White Tail,Brampton,Fletcher's Creek,1299900,1404000,Detached,2-Storey,3,1,4,Y,1,Double Car,Cen,Gas,2022-03-30,2022-04-08,RE/MAX REAL
521,W5562200,Sld,103,Vivians,Brampton,Fletcher's Creek,1299900,1450000,Detached,2-Storey,4,1,3,Y,1,Double Car,Cen,Gas,2022-04-04,2022-04-20,HOMELIFE SU
